x,y,x2,x3,x4,G_F,G_M
459.0,1386.875454944504,-7538.04990651143,-44868.417593492304,-45805.63933202465,False,True
460.0,1390.4728976003123,-6209.8531992830485,-14475.143549701546,-25340.088191255712,False,True
461.0,1392.971078837782,-15736.718536366068,33377.40204419415,28730.598637085004,False,True
462.0,1395.7866347403924,4750.625309910809,20002.705648854124,68417.49981391599,False,True
463.0,1398.7730047047048,-3630.007566622724,24037.68935952685,-80575.93942138067,False,True
464.0,1402.104344213395,3358.2198383485425,1665.2037403176764,27218.54572172577,False,True
465.0,1405.5774289270369,1022.0380872818436,-4867.767113115909,-83642.11632717028,False,True
466.0,1407.6848273201326,11483.392949145617,-10116.276469785062,1036.9945022897446,False,True
467.0,1411.4893050994117,-9597.816497466902,-1630.9244701198606,75205.3011233578,False,True
468.0,1414.1991439379976,129.08448715040927,-32625.31686761563,74699.57507287903,False,True
469.0,1416.9702386562865,-307.730097929444,-3060.113908038559,59945.885048173855,False,True
470.0,1419.9384643292826,-12807.567063219334,28496.312527158105,58845.579974105065,False,True
471.0,1422.743620453485,411.9161279522875,5323.412578375805,-24518.77218079604,False,True
472.0,1425.6892208938636,-24756.84848400589,23079.31950873804,-66464.6598324614,False,True
473.0,1429.3470567168995,7063.426855454724,44014.83415018573,-68121.98161590687,False,True
474.0,1431.8788961528994,17372.619551537206,27935.60748466621,-55694.986219389095,False,True
475.0,1434.5544376291195,-70.010956024561,42370.19474521794,31615.71822832447,False,True
476.0,1438.100423205644,-8016.63314913224,34423.08564870985,-2769.4127978847005,False,True
477.0,1440.870223067258,5956.411845685139,-28208.527266667603,-11499.224291711722,False,True
478.0,1443.8627084375607,8918.9304259041,1841.152973019888,53060.88313208215,False,True
479.0,1446.3732150581045,-1844.3648330258848,-4176.647440717328,-13560.52335349942,False,True
480.0,1450.2259003917816,-435.5362987703788,-25519.687324431885,-58436.70829522951,False,True
481.0,1452.6814732661,5631.082234904845,-28301.24959489995,-101498.07908632098,False,True
482.0,1455.6889038923784,10612.958608879648,6129.344153748007,-12630.218186878476,False,True
483.0,1459.4241948422691,1533.416476501374,12484.664218277285,-10171.994865300108,False,True
484.0,1461.7109480815946,1242.863582127775,2949.278734321942,-41831.52246603718,False,True
485.0,1465.5444060991808,9257.642177904463,-5921.046399868713,93423.77517903838,False,True
486.0,1467.9870761956518,-18034.200320710974,35544.3586407753,-64991.55836566669,False,True
487.0,1470.5083287401344,-9195.339847326364,-23354.038478575432,-7561.246552581756,False,True
488.0,1474.1170871362112,7471.686996204015,-32902.801748558144,34918.92870809606,False,True
489.0,1477.6533044721791,-13062.4024834219,-18563.333918457614,68795.9747702854,False,True
490.0,1479.8311495541475,6574.701243153418,31779.02003009921,15362.823406028256,False,True
491.0,1482.694836898712,9541.769449137772,40794.58954505147,-17251.03989342649,False,True
492.0,1486.2411410376126,6476.499577961349,-20751.386952945184,29467.291721853,False,True
493.0,1489.3651893975716,14435.222713518326,-7487.782571407263,-48454.14858906903,False,True
494.0,1492.5714619642129,1037.1014864939668,28381.20144792134,-27803.666537841906,False,True
495.0,1494.9073865525693,4577.9475391082215,-27728.506069279345,-24429.238012192996,False,True
496.0,1497.8552587012682,13206.395251448035,-22677.19441267984,45324.014911866936,False,True
497.0,1501.9660918413304,-12507.631817079371,-23497.290933612207,18712.826483066012,False,True
498.0,1504.3431258099731,-11563.97843047322,47524.20535625782,37578.4936716106,False,True
499.0,1507.0125700213914,10139.729865692345,-20359.71737927537,43720.22056888406,False,True
500.0,1510.0705913319962,-12780.324300304866,-2811.2894800332324,-65985.27160797568,False,True
501.0,1512.9206664384542,-5972.439161502204,20491.87057845032,-114478.93506204674,False,True
502.0,1516.3505997997383,13433.44214375363,-30821.35848451862,69044.96201177179,False,True
503.0,1518.9433269282476,-5887.7422062382775,20355.59011914537,-60858.317587868994,False,True
504.0,1521.582702565226,-1591.5578067068832,-4724.508824679168,19549.768923398984,False,True
505.0,1525.1888314100618,-2555.6236048052656,15690.967104622092,-44222.61924763559,False,True
506.0,1527.6081565312843,-534.3279307564928,36828.78851812788,-139288.65646313658,False,True
507.0,1530.8400675721575,-385.4925128472204,10051.249864568115,-81269.3675735959,False,True
508.0,1534.3579718352366,3706.577358475976,-17834.741166105694,-26106.23894557703,False,True
509.0,1537.2044799555356,-13734.657451278474,2124.8205300621707,-28004.4124202703,False,True
510.0,1540.2742315764397,-12723.178829296994,8592.993827236487,12504.104082139143,False,True
511.0,1542.877380034604,-25580.0416038682,-10399.21525568569,-38.26699749499184,False,True
512.0,1546.120691764074,-7508.289257102291,24149.46664434332,22477.661446314767,False,True
513.0,1549.3056183534954,6264.357523774054,-20456.007268955167,65237.62997200056,False,True
514.0,1551.8207705668692,-6603.367139090732,-18405.909863582583,14826.85440301367,False,True
515.0,1555.0162154094392,15584.424148137645,-39896.189987000806,12255.74732985116,False,True
516.0,1558.1600287281613,4875.349919573749,63400.633556295135,12891.011154899368,False,True
517.0,1561.210484149173,2684.4253809515635,46345.57520746045,91064.93605889648,False,True
518.0,1564.254041188051,2870.578057186913,-34719.8536160571,107583.03043691845,False,True
519.0,1567.4600389769305,4592.540622025972,-597.6986222532072,-38016.0536042083,False,True
520.0,1570.1110552617895,-3190.669641404329,20432.86982697129,71159.81597127572,False,True
521.0,1572.9172518567002,-6641.269268324299,18404.720522168187,-88453.79620513282,False,True
522.0,1575.9596447448605,12239.927751986528,41490.46924097014,-644.7261669619137,False,True
523.0,1578.9620551417063,-9848.926384998917,35309.62027089555,-88031.55988055735,False,True
524.0,1581.8826074353208,-23050.675354565872,9293.481393777569,-42.69653341225094,False,True
525.0,1585.3020377016976,1634.7711255559882,-6811.384942801913,3071.324229196158,False,True
526.0,1588.1035564726285,-8424.274903285135,33509.98311072646,-58984.211468492686,False,True
527.0,1590.0866697760791,4219.19336575713,-30675.89979994824,-27923.93258189124,False,True
528.0,1594.0438431458656,2616.957979548655,-1416.889809411834,25766.945878499915,False,True
529.0,1597.56216938819,2536.997964365938,7728.181388745362,76021.85420849154,False,True
530.0,1599.9885753908966,-5340.136495426915,33692.66476147405,-3764.8474443915657,False,True
531.0,1603.037393533459,-10223.85006778873,7928.81586380369,21967.27212504076,False,True
532.0,1606.0065229882762,-377.3911415894557,17316.092344193134,70461.03296698967,False,True
533.0,1609.4278808790227,5089.844334544608,-28802.892462622916,48523.708314168565,False,True
534.0,1611.637101903811,-4420.387949431228,34913.72892912776,52383.03782374606,False,True
535.0,1615.3119095376628,422.8352479831474,-15564.446887252312,-6945.398446908855,False,True
536.0,1618.3164205248386,2466.483228985522,-26635.9537331717,-16770.11644116628,False,True
537.0,1621.0497721521624,-3530.599153699194,-2923.050570912694,62414.374354080646,False,True
538.0,1624.2311401183847,-5811.051991190024,-1227.7520076508852,13556.229993588417,False,True
539.0,1626.4094203722775,-5567.777691374221,-37654.0439708391,-17721.012987447306,False,True
540.0,1629.8365044940942,-11796.753439986083,6615.54473753801,37598.07564661124,False,True
541.0,1632.8555559514116,7966.683351664652,-21704.14045989521,17911.79655334091,False,True
542.0,1636.066987591267,6365.243587013092,2884.133752198596,-20545.878199239163,False,True
543.0,1639.0902795334368,-3878.7318755257975,-9770.676039641556,100490.74069919022,False,True
544.0,1641.508235436701,-27421.781470921003,-20412.31396666874,30837.08018022855,False,True
545.0,1644.882269466861,11243.477379774553,39972.36724500954,6978.964910187677,False,True
546.0,1647.8821833073553,5821.880800475396,11964.124728295566,-42908.259735292726,False,True
547.0,1651.1395119138965,19459.46139562845,-47.5630901013749,-55311.16210913804,False,True
548.0,1654.6043197987526,3090.6343491751754,-33237.71970064648,76154.62273175991,False,True
549.0,1656.4458397003227,10519.655784784984,34191.98870186068,40387.00800595299,False,True
550.0,1660.2784169956542,-8848.926632821702,-34716.68141430892,-42497.1726469122,False,True
551.0,1663.1200756899138,10256.833579408029,6344.058958526025,38700.62268364141,False,True
552.0,1666.7217405644865,-9032.588241074818,-8168.203547453355,-18649.714041796244,False,True
553.0,1668.9928319414005,9385.347620879398,23117.1401889065,63916.99391683476,False,True
554.0,1671.7383492510576,3239.916224227284,11820.52236998799,9648.095362491931,False,True
555.0,1675.023598103035,1642.8886362139006,-23266.210652089045,85243.25527714295,False,True
556.0,1678.1600213711026,14449.72211973277,-20826.74943718456,-67980.11094500856,False,True
557.0,1680.6924165851833,4206.523614427002,-8581.087491349741,63163.5144300477,False,True
558.0,1683.99327138072,-898.4634613410662,-20643.9745098469,-15315.18527318495,False,True
559.0,1686.9058344507462,4681.957062176225,35842.34782703538,-20004.03923341168,False,True
560.0,1689.6811653235332,-13873.35823310279,2110.60016768906,86585.12729397368,False,True
561.0,1692.7931876858315,-10758.681794242166,-9409.849624174112,31905.386965700207,False,True
562.0,1696.093480994065,-6329.746197618339,-17699.059293296974,-9718.661536864132,False,True
563.0,1698.911954174862,-16213.409136668512,45107.92558447058,-28616.510698649272,False,True
564.0,1701.9985803102,-6772.010290953331,-39691.52928168689,49673.93870230556,False,True
565.0,1704.638796386576,-10816.577854098408,-11475.131760909524,683.4900882982693,False,True
566.0,1707.508599650375,15475.982915072143,-15264.740519481842,-96076.9394013316,False,True
567.0,1710.6706884998266,-7444.114825819288,30182.61954779224,-42586.35273848579,False,True
568.0,1714.1682551223737,3930.5051817528456,-8263.89340762729,-40575.3868134992,False,True
569.0,1717.3419155781971,-1430.985416981464,-7358.028885712863,47407.83521433285,False,True
570.0,1720.46389336244,-2641.666802331787,-11394.1635930168,100387.12153642956,False,True
571.0,1723.397515710243,-7614.048492419073,-53824.804805546,-6188.192178408805,False,True
572.0,1725.9331504833876,19022.27904615177,-8260.88818972577,-52563.94128280062,False,True
573.0,1728.6141453399116,18917.571150541997,-7712.8411330008,-48192.36585394679,False,True
574.0,1732.1462520081154,18429.722878231423,20621.795313612,-13306.077420333217,False,True
575.0,1735.2776414411271,-15153.93057960477,30291.373151931337,-438.8237737618655,False,True
576.0,1737.877051544906,743.7100857793262,85216.29967802034,111405.5732382605,False,True
577.0,1741.0513922325254,-6257.583499439737,-22094.06213094467,31306.907713506997,False,True
578.0,1744.0720801882724,5580.141220522946,26988.170591910693,-29559.031141997504,False,True
579.0,1747.070119446038,1913.301933362122,12752.797606059214,56354.93588138247,False,True
580.0,1750.509461166368,4954.703268066813,-13553.711144157163,46049.61484092256,False,True
581.0,1752.418160372888,10765.675586367775,-34171.49701377178,146855.13881408333,False,True
582.0,1756.3140383094742,-3108.6519443088937,-3700.881531420919,30004.32632318711,False,True
583.0,1759.201881415907,-17802.298945408835,-5481.368621324935,-69359.65809591622,False,True
584.0,1762.0984798748286,-11480.892999297772,44514.30420738237,23288.297692091644,False,True
585.0,1764.7234809013155,-6318.072159915043,6298.308270123936,-75101.84261180014,False,True
586.0,1767.8034393820417,-5231.569920714611,21736.27131815552,-31018.90618996697,False,True
587.0,1771.2355790162796,-635.0474338072362,31938.267866445796,-72206.87390208914,False,True
588.0,1773.8793382732792,-16525.096003009126,-18588.27972029096,65193.54788654844,False,True
589.0,1777.369967073235,3351.107404862631,42566.610808785015,-46060.25437981211,False,True
590.0,1780.2996989194,6262.618520819624,18460.311490647888,11875.434114124286,False,True
591.0,1783.1351184779662,-352.27137011508864,-17371.84748573522,-18993.738848544024,False,True
592.0,1785.9365267961148,22296.017861808472,21598.724259103376,-61466.24716813064,False,True
593.0,1789.4235085335868,3254.2583832607825,-1848.962662997244,-48611.7643816136,False,True
594.0,1791.830945705064,747.4990125785783,1006.2951856139138,58256.023549535006,False,True
595.0,1794.9884524170548,10311.204538141305,26625.35462432264,53751.72901745714,False,True
596.0,1798.392734700001,-3093.537301275509,-31799.51564588145,60029.08542671875,False,True
597.0,1801.1281035059517,-19498.389000526862,-34416.598843089334,-14034.661635604092,False,True
598.0,1803.706083573364,-717.019881051582,25320.28810420544,-1788.395292405584,False,True
599.0,1807.4121341986067,-3513.855138526468,-83410.34643974854,11336.161234928117,False,True
600.0,1810.239347823566,2120.7826258777823,-22535.34715226452,-29745.751652984844,False,True
601.0,1813.1458368801932,-11537.35785740752,-39168.59468116193,-9910.39560876433,False,True
602.0,1816.3573866665847,2747.7248435737592,54361.50600144236,26247.745824102363,False,True
603.0,1818.452628415791,10199.888514237093,10238.532618065536,-13238.091128946717,False,True
604.0,1822.1627776371497,12740.96671992698,-30535.631376748406,44625.65252998807,False,True
605.0,1825.343291002839,-7229.793258248761,11066.921696621645,39307.58550477109,False,True
606.0,1828.263008490277,-3992.6568573979366,31670.72172028409,8108.996246336797,False,True
607.0,1830.990645515856,4283.131415160687,-9232.61791410638,19881.937030411227,False,True
608.0,1834.0504779956923,1541.3700873505704,-8204.383836546183,-43738.257778754,False,True
609.0,1837.0388018460608,17209.145498842794,11401.333227053594,51583.29153523596,False,True
610.0,1839.851935979056,7998.317590608057,-13456.61922441421,88810.31350868708,False,True
611.0,1842.921373824154,19365.052364829146,26232.49745340907,52872.41165394273,False,True
612.0,1845.9723992042184,-17428.889445269964,-18365.19394212387,-15702.695012634444,False,True
613.0,1849.001006637332,14905.083535207616,-14742.296039381525,53131.39823761796,False,True
614.0,1851.796714762468,16957.2907283353,27110.381296791464,40486.50284382559,False,True
615.0,1854.3849930278525,-7412.378913848191,5654.520963672783,-43472.1183510874,False,True
616.0,1857.6491510863425,-8875.870172291781,-11722.95356741565,6724.247234863868,False,True
617.0,1860.681794601928,553.5035651904464,-22245.436354453035,-12986.211156913016,False,True
618.0,1864.0777467781584,5220.571440817936,13574.072405288018,-11884.02876671488,False,True
619.0,1867.2103061345508,11970.858959776557,-8802.518537601636,-46653.92046965624,False,True
620.0,1870.188398009148,14482.999427458357,-24361.38338407689,-1409.8097667053537,False,True
621.0,1872.720282976392,6746.885895122571,-29528.18256370409,-23976.43280161164,False,True
622.0,1876.1330016347065,12998.971023959157,-20625.74888682315,-10776.955562318672,False,True
623.0,1878.996325316972,10443.107360395888,-35328.91419302952,7318.537603225666,False,True
624.0,1882.112709752828,2888.530265435585,-61562.71709777255,8859.555351398696,False,True
625.0,1884.7615358000444,8460.96840251069,25671.46764035173,-332.50039314128026,False,True
626.0,1887.97723723317,29407.38197985064,-6923.146303520575,-49409.431808597896,False,True
627.0,1891.0517289949523,13557.829328746428,-20205.120920417437,71038.45562225608,False,True
628.0,1894.4079563920704,8575.527391592355,-33348.20450562572,1097.2694323691148,False,True
629.0,1897.1589352368703,19709.18229276504,-41935.62512782925,27441.912739631065,False,True
630.0,1899.762506170239,-17298.66076785282,-14260.014673880056,7929.643378723174,False,True
631.0,1902.7933581344475,14235.806666875244,21746.3552189234,40388.4200251768,False,True
632.0,1905.590115304397,-2425.3602308166865,-87429.45175997377,1841.3223539852136,False,True
633.0,1908.7556127819823,-8038.291797454601,-17555.0055538835,7346.241652990629,False,True
634.0,1912.0579511985345,-2773.985406424995,-8891.639184169544,32060.57845184732,False,True
635.0,1914.5551533805428,-7150.748157878007,22849.181649630507,-32476.486595989627,False,True
636.0,1917.6595918347127,1962.780533953428,21230.02186777021,-38465.88646945006,False,True
637.0,1920.810993369635,-7878.660202614404,-13597.86101994537,68387.18007967387,False,True
638.0,1923.715309153582,-3881.477080501478,-8209.586357499109,-18433.725549501647,False,True
639.0,1926.8675084187037,11839.094351766058,44806.839226686985,52337.38145063646,False,True
640.0,1930.2282397397237,-9790.58882346102,5595.7268150715445,97422.24608152096,False,True
641.0,1933.198078076386,-10354.982928686251,-18176.152471763584,-25654.151884995223,False,True
642.0,1935.8537396591212,-5887.628101425476,-30507.43981860175,-23415.098151746515,False,True
643.0,1939.157798248936,12177.090295600976,-1464.4895098721915,-33087.944719440195,False,True
644.0,1941.6116760387597,3149.138621149247,20457.22470715035,41793.51237627665,False,True
645.0,1945.1684739007092,-20684.315410919524,-52265.16375508355,-17290.34661832407,False,True
646.0,1948.036514299085,10477.18856177849,53300.16743369163,-50821.86305418895,False,True
647.0,1950.4651597196864,-3470.79669383348,9819.618624049008,-46080.697489117,False,True
648.0,1954.124154898806,-120.70577357955686,-11580.872020008126,48837.9619205811,False,True
649.0,1956.9446350405765,-7600.785737551277,-6281.539293819507,34078.850286816865,False,True
650.0,1959.591831735186,-5303.017620132932,-91180.08053855652,75775.71630787206,False,True
651.0,1962.761342075856,-12668.558831490622,47525.529847541045,61978.28300124368,False,True
652.0,1965.8791727642877,9388.351295225231,5696.899826743185,-10249.531332455608,False,True
653.0,1968.6491872212796,-5955.258325127215,14154.19161372406,-26355.7354384337,False,True
654.0,1972.18141080282,8365.798408941106,-6370.45308045596,38804.07128485849,False,True
655.0,1974.7355368453536,-8704.286927683985,-30140.130008475684,-10588.367525868622,False,True
656.0,1977.837328588308,-2159.184334444368,6662.438125821052,-10964.35445473254,False,True
657.0,1981.3982825775925,-11061.743761543748,-30746.58823277242,2398.8172650526785,False,True
658.0,1984.0153197540317,-6684.087716731576,-40101.035402562986,-4177.031447306263,False,True
659.0,1987.14613240632,-565.375619635755,34613.35821561022,-55520.80953212301,False,True
660.0,1989.8317476383436,-11780.214868955669,8250.896256354767,23006.43338343006,False,True
661.0,1993.1993608738933,18335.739182184578,12321.674021731022,3768.357348269837,False,True
662.0,1996.1383426241716,5253.601391111448,4151.529478125827,59166.14601460267,False,True
663.0,1998.7717889265537,-12387.703090565534,35126.57879143077,106589.73603994829,False,True
664.0,2002.005981311692,-1356.7782896324984,16793.88024302504,-59444.86368573262,False,True
665.0,2004.7049049280129,-10372.266373264449,14866.982243305174,-7883.758516979021,False,True
666.0,2007.9385063569896,-2226.7685373511954,-34896.806209021066,61743.30234889085,False,True
667.0,2010.9394157704724,-4179.282800742933,-14670.969705239577,25228.465614200763,False,True
668.0,2013.8717078917152,-2714.865952400228,-24818.36098869793,41367.94026668512,False,True
669.0,2016.751803635554,6573.02278650615,-7862.365720909337,-91663.26644485362,False,True
670.0,2019.962581958556,17183.383399438266,28353.148263643903,-8350.657707153612,False,True
671.0,2022.6184207186325,-9817.857174794588,-17996.35471539172,37620.88861545698,False,True
672.0,2025.6484617421647,-1047.44441175961,-54806.47400230861,-37731.55215233805,False,True
673.0,2028.6241646458936,1976.9945936362228,41110.119471670056,39673.60369654456,False,True
674.0,2032.3108421712643,-7614.571959503831,-4511.374562915562,71148.76525217625,False,True
675.0,2034.9003544122552,-3909.606136165567,5423.86879757155,-41089.8764217283,False,True
676.0,2038.0411881074976,-5144.141387585426,-48395.47241441467,-14684.791555629366,False,True
677.0,2040.7857436251013,-10255.351363328436,26987.130390335213,-36665.73522407786,False,True
678.0,2044.276927542764,1042.0984051179992,-11050.669037293235,7011.339531782173,False,True
679.0,2046.7447684666136,11173.028752809942,-497.6136759854649,7073.376042562103,False,True
680.0,2050.344224710572,-8788.012860453524,1099.200242954441,-58213.17712251975,False,True
681.0,2052.6410234682558,-1752.805951477236,-8267.726816371467,-46238.72982722302,False,True
682.0,2056.284291695394,-20050.194015955884,-7744.975246842971,-89906.35605952985,False,True
683.0,2059.301833885559,-3773.090257094112,-8824.856851139803,-16828.604980160057,False,True
684.0,2062.1499323826524,4822.247872899223,19958.75395096041,31259.791475786915,False,True
685.0,2065.0728652454227,14571.353361457364,29451.420974598317,-53798.49190705992,False,True
686.0,2067.723900917824,-5283.330289842647,20174.41907473301,-39832.12114637261,False,True
687.0,2071.2710653477425,16417.49924616525,-10025.811976381745,19568.44757847733,False,True
688.0,2074.004007214624,10858.6090926167,14368.045809992638,8185.806776046613,False,True
689.0,2077.0029955543832,-9784.050299279115,4445.59228931828,68524.46828270736,False,True
690.0,2079.868798489143,-4032.876944029012,-72482.8199454529,71115.28325561114,False,True
691.0,2082.6835131730304,7263.105040212497,-32212.147739503394,17695.979029453792,False,True
692.0,2086.5028062755514,1480.6211111933842,10403.117293535312,33127.58107224823,False,True
693.0,2089.202143400974,7309.753433034793,-11611.3000295451,4393.285134451628,False,True
694.0,2091.568006477578,543.4177687336781,8245.464891149071,18175.915268370045,False,True
695.0,2095.082848478173,-10710.83619798269,-1395.7139212097204,6054.35527770711,False,True
696.0,2098.0042010007483,528.691046114563,-1035.923354647884,37263.56531711485,False,True
697.0,2100.5403033753187,-9757.699080259832,-30176.44171204209,12965.47022347789,False,True
698.0,2103.456021261796,6191.790092705624,-6930.299173888311,-29899.99591659792,False,True
699.0,2107.2443943953926,5671.624529215725,71667.98912713317,58979.50790421317,False,True
700.0,2109.9983355462964,12006.991974370629,-57161.54439965647,36915.82499793253,False,True
701.0,2113.3794584456914,-12433.747146559395,-18923.751657024924,9434.556521560624,False,True
702.0,2115.7455526803365,11539.113905917373,-750.9706163853809,-22776.197981685425,False,True
703.0,2119.5073056869496,11378.777430731843,-33070.17881390189,-84803.60972842385,False,True
704.0,2121.686076770747,-8020.975286292148,200.7182434806964,27035.515234255457,False,True
705.0,2125.29766337486,8465.205599645089,-900.994304319266,-13380.793024440944,False,True
706.0,2127.770332096904,-14607.581830359628,-36016.51135213962,68728.40562105285,False,True
707.0,2131.396519994181,7030.422157603625,-33003.775727304484,2366.9034260588924,False,True
708.0,2134.1977220026374,2076.44441046675,-18566.92843894432,-135119.56434507194,False,True
709.0,2137.186679273052,-13881.281193065011,-2821.7956205292,45977.97982300123,False,True
710.0,2140.0079844217044,-2120.91818924869,36087.30801336181,12858.107445558446,False,True
711.0,2142.7931067597083,-14098.690141937606,-9610.187405499411,-54409.49292720324,False,True
712.0,2146.445170038666,-15111.595669767366,-56141.16869858986,-8237.214037654749,False,True
713.0,2148.697007522795,6928.718102058394,-32535.96136230723,-63978.78678112559,False,True
714.0,2151.846814163129,-6428.073694179045,-79036.48476441018,18078.574730118784,False,True
715.0,2154.677797106174,-12926.742036254318,-14038.091578593036,36243.748996865324,False,True
716.0,2157.697222739851,-3467.7691645834907,-20715.58523391593,-38785.34387836779,False,True
717.0,2161.0924968900176,-14379.423433118822,10397.306301803725,60419.47088157954,False,True
718.0,2163.92336994192,-3919.094329157071,-12315.779848756523,78300.8494034105,False,True
719.0,2166.8699712475363,1705.8295256264553,-16706.88827821377,-70673.76962582763,False,True
720.0,2169.952321339991,16920.660854570837,30244.205291741844,-18225.39226944548,False,True
721.0,2172.37332646356,-17413.23289359916,-6372.225794442536,5742.618729628258,False,True
722.0,2175.8279772254514,-4544.30110476503,-18320.43567595428,-89868.20988244796,False,True
723.0,2179.4176164384367,-348.4115325348828,37901.13211276178,29629.50596156909,False,True
724.0,2182.2637249996333,8515.572856588513,-38880.01153612767,35763.7996145631,False,True
725.0,2184.8569856023764,-17005.437667806986,-2961.0010533802,472.3495372472008,False,True
726.0,2187.969970792521,4378.262930688461,78552.50678732728,-4451.416948974344,False,True
727.0,2191.466053147191,-3214.306778048943,-5486.373805288094,91189.53295529612,False,True
728.0,2193.5247241434668,-7062.631561248099,4610.333330237509,41139.834503442136,False,True
729.0,2196.621204507608,2958.068579595944,17153.360877585154,51963.421914929066,False,True
730.0,2200.117249840442,5932.801782500955,25085.25001637936,-29863.7419176984,False,True
731.0,2202.84314251479,11544.228947726362,28226.589484286847,17443.346851542825,False,True
732.0,2206.114175512967,-2536.571432159918,-3360.5628107242064,27361.70679030904,False,True
733.0,2208.4753700048323,-821.7388126995138,33711.11075360575,-32178.19086691981,False,True
734.0,2211.8123758442016,-27356.56499769005,-2758.245950310043,63220.41615400007,False,True
735.0,2215.132448400006,6906.057320855322,-121.92924416830525,70551.84589759336,False,True
736.0,2218.0785603222016,16637.789645857585,-26310.504340900927,-12737.30436090775,False,True
737.0,2220.836653688391,-12385.034003400304,15536.202421743312,-37246.81285785816,False,True
738.0,2223.9988082308014,-11033.494771275771,29811.626789807447,-18737.82952500321,False,True
739.0,2226.784377792121,2838.2865187953157,-7441.20748795511,-35190.41636423729,False,True
740.0,2229.747006588953,3702.461422440049,-4469.464775720689,-37021.51302464169,False,True
741.0,2232.758479342753,-3643.338587754176,5090.628041227593,16992.535023806675,False,True
742.0,2235.8889089623854,14455.749660274638,8861.559649515015,55286.2231789751,False,True
743.0,2238.9366694200567,-14986.371489390513,-24466.175989745017,21483.14387196129,False,True
744.0,2242.6728005613368,-2790.9217996951625,29371.281429887676,-25709.3185927512,False,True
745.0,2244.7963664211206,8682.365123410296,-25401.901646414943,39660.66606226633,False,True
746.0,2248.479950738249,-14716.357130176695,-41904.24755584002,-36927.27681304243,False,True
747.0,2251.322010954232,10384.615151320811,20325.47461786394,28163.0991922047,False,True
748.0,2254.1059977748832,-3855.3144184574257,7392.528794551,-38859.46839697875,False,True
749.0,2256.9125908449764,-13836.70324782208,-3175.367920513731,-34229.52706479579,False,True
750.0,2259.9184565289256,10017.20280984774,-1700.1551769786054,19123.394715585004,False,True
751.0,2263.2761185389427,-7329.049260363407,-27145.465834187467,114314.9924335203,False,True
752.0,2266.3256952841834,-3425.2421652961657,26131.17235530835,-39630.27485659149,False,True
753.0,2269.1146875198046,-20349.435377009137,-39858.80668748063,-30957.632414323827,False,True
754.0,2271.737819090919,-9425.956210568787,-6829.467852976366,48714.15344683422,False,True
755.0,2275.198577438125,-4737.089941475068,-6629.505091351168,17226.930461870714,False,True
756.0,2278.2376798395867,8225.32775327226,-24984.5561747055,-1675.8653354064606,False,True
757.0,2281.0096566519137,-5181.472037710022,-32757.296962821914,62866.66505434564,False,True
758.0,2284.064684830733,-23776.15311877806,-33523.928935758086,-89907.75137648507,False,True
759.0,2286.6910183506607,-7151.438681008974,-9624.375247417982,-11372.09975257987,False,True
760.0,2290.242819434088,-10553.83893301379,-16596.11519975353,-33639.55209676463,False,True
761.0,2293.1304504816544,-13392.036161478736,23290.772844510742,58388.01100137152,False,True
762.0,2296.1062037988395,-14935.15290120369,-56054.900202608,-4688.625080791845,False,True
763.0,2298.6054706988,19585.24578602171,-21683.955002508123,-44044.31328108841,False,True
764.0,2302.109665009173,15605.497585066072,37051.25043677584,36740.61335382242,False,True
765.0,2304.647454166307,7625.445087997394,1177.837895932463,-24168.061444875348,False,True
766.0,2308.6803149578677,7686.917785529625,28511.977216283347,-28485.53007349451,False,True
767.0,2311.379107297959,11593.54890502858,15486.14408788735,-50954.38615945973,False,True
768.0,2314.0360396388887,-5663.323303965988,-6155.027886704388,-36925.578105995,False,True
769.0,2316.954248489118,-8228.925081648873,-40378.44964283199,12441.367748137069,False,True
770.0,2320.036563213554,-812.0157266336057,30583.82586016949,-45994.81985580131,False,True
771.0,2322.5696289651123,-8183.511211515444,3662.49107701766,30562.120129015064,False,True
772.0,2325.7574414745686,15734.07885290432,30643.83812082281,7944.419536341575,False,True
773.0,2328.936458687662,4697.709743745241,-2978.851819250922,-35192.31802895386,False,True
774.0,2331.600050653276,-22750.07849857225,-6212.212369886488,-8783.751598219314,False,True
775.0,2334.919658699024,-10919.163834292807,43980.57031340969,-82995.08949786096,False,True
776.0,2338.0178442790752,-844.4730078243539,-48309.60627132289,-8611.160489460402,False,True
777.0,2340.256286155177,11060.365181284393,-6925.459927596775,-6670.876739640111,False,True
778.0,2343.84480498244,6379.391997415925,27044.832811839096,-9633.717018443487,False,True
779.0,2346.6452791353063,-3503.2792951897527,-5500.78473432595,-21353.483673574727,False,True
780.0,2349.837863492477,6904.184903264839,22280.92379327665,-18082.9912027826,False,True
781.0,2352.8249934222918,-10008.282401402152,41754.2611501101,31612.17283245784,False,True
782.0,2356.332008147891,-3433.058415318014,10526.167660531875,-190503.6578022744,False,True
783.0,2359.3474764010907,-12177.705421011227,22526.88221263972,7375.200694744104,False,True
784.0,2362.487111534621,-7034.620297452762,-12407.072127051702,99946.15710812013,False,True
785.0,2364.7491081600474,-860.7097310837127,-1948.1080859239728,-37412.14698187497,False,True
786.0,2367.8844276001464,7214.130016512986,-20886.136332719907,56313.20270917352,False,True
787.0,2371.0777228215875,-6577.236856812007,30716.742966077167,-47464.12419527695,False,True
788.0,2374.2591811981742,18667.917834266707,14291.889139318126,-49357.75633932373,False,True
