G,x,y,x2,x3,x4
F,479.0,1456.6110132236736,-14453.422132655518,8.316866339609666,-45180.98181565419
M,1.0,13.10572596013596,-9532.585312041228,-22698.0494308657,-59885.31814923027
M,679.0,2046.965679940271,2724.002389646119,7074.161188132242,26506.552354563017
F,147.0,460.83965181348884,2314.332608388019,-51432.251655279186,11254.669309534347
M,561.0,1692.8395811554724,-3647.5528478876035,-10739.799075190274,-640.5433833815396
M,595.0,1794.9757369029594,6675.242101827228,-24483.82171815394,-52134.683808332535
F,32.0,115.76827222063143,-5986.084981496302,-922.8822870831457,149639.23528886086
F,794.0,2402.3081502824243,-6387.319001320597,7563.818275064839,28915.31151187779
M,37.0,121.17758584975866,-16240.011128595223,-16098.250671001251,-28227.55077508219
F,562.0,1705.7515914515498,-3900.2063468307265,-25499.676930091668,82374.7972922967
F,981.0,2962.7705197415116,-618.148844196413,-20789.797809041873,23267.93220113927
M,477.0,1440.7909979140547,-4383.436865925426,15036.217131759788,71805.01800172114
M,472.0,1425.2197363232506,28045.234056104462,-30922.991585441403,-39421.63211843573
F,898.0,2713.924170584514,2725.0179672594068,-27437.109723463964,-35344.3274019596
M,577.0,1740.4834167451986,10239.171388030158,18464.207663773323,-34585.04801377406
F,823.0,2489.2257275208085,4923.460729568644,1686.733167906315,28945.42889360699
F,727.0,2201.138870683795,1896.6093218328213,13307.620680433569,-46223.422767399315
M,349.0,1056.462461349023,-20967.28429606755,-32661.192987755916,-20936.447260123932
M,741.0,2232.7580875101585,20114.2030384272,20869.3383134696,59748.94317959573
M,302.0,915.5501078608212,-16043.413960330483,-10439.192505930716,4418.147093522224
F,162.0,506.36397238874383,4776.361623743318,-42334.35171152289,45214.37440480855
F,550.0,1670.1686183458203,-17018.842293021127,8680.358422958217,-78337.24130142554
M,341.0,1033.2515217425878,16806.085422502758,27609.066180254613,141.2215365288054
F,836.0,2527.853075365513,-6784.859567208435,21103.922310143567,57986.39246914917
F,680.0,2060.3481115572904,16391.217664000433,-4478.669304609608,-131092.4416243355
F,747.0,2260.53985128611,-3863.0997722109173,71631.83540772359,-63311.68215422418
M,792.0,2385.751668674937,12221.476816124195,-36449.076889866265,10437.37424651802
M,837.0,2520.734974155721,-2790.07497296267,-20595.273647829894,-105223.01007944645
M,934.0,2812.253642006634,-4653.701100038633,-1480.810432786898,20634.005575927797
F,824.0,2492.076712847895,1224.8246838422842,17199.294274243126,-81651.66306478764
F,951.0,2872.9324441242666,-6856.22672657106,-51683.53182365058,108759.91282926987
M,247.0,750.5883101376579,-13551.894628587921,32268.416128550674,-104236.66571876474
F,381.0,1163.0477406289776,5441.412779875975,-18844.533188446418,23878.791244520988
M,439.0,1326.9903997599974,-6536.62293879542,19518.706646002578,-45219.01015122121
M,381.0,1153.0580903565033,-5573.706159338651,-1031.3736625216507,47917.73474191556
M,573.0,1728.7296498085198,5527.19277749263,22541.797085756785,23479.82369008576
M,606.0,1827.3067477370982,5452.6894994908325,8162.706782580269,-67159.91192044433
F,993.0,2998.8378277771467,11655.879505364897,444.5600300739745,75565.48558350367
M,884.0,2661.9697336000454,-3852.624592301161,-5295.035097657545,4632.709151178558
F,558.0,1694.1378213564076,-7670.564801416202,-29463.317529215696,-17590.648509718045
F,774.0,2341.6117567550523,-3460.339191402827,-45008.64196356503,-35675.69520309499
F,293.0,899.2114442772569,-15758.769734331625,-25118.128740224645,23257.654584534164
M,799.0,2407.2089890531506,-8567.366708459487,21163.618918179593,-24164.26934950571
F,514.0,1562.6825925625644,1327.119791666269,-9296.407649047005,-49130.05754564171
M,630.0,1899.841053420832,-2342.231241637996,12274.405630535322,88520.94801416481
M,102.0,316.0721791626632,-10026.55828391624,-17678.193120912325,-153237.20050431826
F,578.0,1754.0990679323581,-6771.779304653653,12820.036242990675,-28855.873766683697
F,190.0,590.4703424970435,6851.214227001613,-46425.54006838918,-519.6935242396441
F,953.0,2879.2123803462887,1523.2782811839588,10631.951275569945,-36081.93922810526
M,940.0,2830.081439131529,19650.107246679592,-8933.491159507234,-6665.681954352624
F,451.0,1372.5216044483377,3893.431371718131,18825.373120304994,-29814.65006142559
M,43.0,139.09239205841808,-1300.5792960887266,-9537.090623374352,-13940.601176473156
M,196.0,597.3996302041021,10168.874841020175,3932.1091116656603,5093.1654961409395
M,165.0,504.72537733708737,3006.6674798728236,-3074.3751886139894,-42214.02678229862
F,832.0,2516.393181894936,14631.192295393756,26404.321758952115,32997.435757942614
F,295.0,904.9274958733865,-17183.99000135836,-6874.20130954121,-211652.1979195545
F,619.0,1876.9976704857959,2526.2453759065984,-23284.177962623813,-29262.54464543491
F,635.0,1925.047089156421,10095.255300604196,-12282.284638114612,-7226.637798603811
F,412.0,1256.195909814736,7254.292031625048,7790.426123125687,-25757.348318603395
M,637.0,1920.5285895730049,-6331.385957758637,-27111.71130694607,17863.93682793222
F,626.0,1898.3878768557006,-3971.9509794995365,2653.5601639373863,49793.36498646314
F,390.0,1189.935960377059,6704.84781112382,-17471.70071354169,43120.24804714258
F,197.0,610.6741869178392,117.9151257641917,15544.685114301557,-72422.79089603185
F,288.0,883.9151923355707,-1368.421274157721,-27516.32803089218,-67885.31940308165
F,173.0,539.3597356530197,-5547.368457288847,22935.108179558774,35444.292896761115
F,460.0,1400.0047115535485,-3326.6728284917467,-24223.608213863834,13090.580591735354
F,497.0,1510.9636331866777,10222.464214647882,45717.598697512956,19445.64511064118
F,389.0,1186.9391570217974,487.2141914097363,-9573.174367582165,-2693.3168021268607
F,398.0,1213.470191478093,140.72245654418552,28913.16809382762,17695.250813393708
M,996.0,2998.1157512492414,1377.986615541924,-20897.551135354213,-21517.48670152435
F,507.0,1540.8987083610068,6762.666770756418,-25347.39311432189,-82095.3061861172
F,160.0,500.3326070483431,3011.5627831620127,28179.058359420862,-27093.33648043466
M,366.0,1107.9624287612091,16349.258609738185,-59735.824401919046,109167.71550094377
M,205.0,624.9028047675249,10305.701414875337,1144.2007991643663,-18283.744693191406
M,413.0,1248.7076345939558,6667.920670549445,71598.66601768267,97960.2518917345
M,976.0,2937.865855018845,-9176.945420438211,-27040.89331468565,-34220.63954034551
F,813.0,2459.0103803076927,-15855.594167443025,16420.333246527593,-21680.22270569368
F,492.0,1495.5195124951047,-4699.577932236796,21176.433373407915,69129.67674593262
M,668.0,2014.514649244541,-11843.202730910882,17445.689270819348,23195.68373881983
M,282.0,855.7093560648746,617.2317483021874,34921.56812729064,-12052.570022355965
M,483.0,1459.46481950925,2198.653903022088,-29341.391760812196,-41006.053982870006
F,50.0,169.62130444722087,3277.9313520433284,-3277.792137008778,-79910.92718834746
M,664.0,2002.2775119855498,-9460.52101322725,-3191.493484740588,24639.04426811239
F,257.0,790.8632490580328,12527.038697521344,-5398.16352827916,96481.11448140227
F,308.0,944.3505654162188,4711.550730043819,-42404.0796567889,-19666.7190625827
M,358.0,1083.5771558512765,-2663.008764217268,-25137.467813436495,140269.55444758877
F,671.0,2033.041825278166,291.632257228616,33619.39426734836,-40870.12388762852
M,701.0,2112.9399633116805,-15424.603889683502,8146.505866879413,19577.067169334132
M,446.0,1348.3519877438605,26010.960179758542,-25829.05410518944,44060.737672521995
F,307.0,941.3234902637598,7560.647149176446,13858.14706101588,-45751.75612850327
M,400.0,1209.951582405919,2450.651871749011,-41486.6665842157,3117.651839324587
F,682.0,2065.6464286566197,-543.789009861535,-23106.747448883354,-95604.64775420834
F,545.0,1655.1414433341715,9043.23921681457,-2922.4674656802763,11689.914284319946
M,956.0,2877.8469376910693,-4079.285143343813,32488.443463454936,-10103.355442392056
F,209.0,646.3499107351232,-9477.346389933988,46531.6673108571,-48933.18210593705
M,113.0,349.3805946455901,3396.160426000894,-35753.302275061564,-39672.99070000423
M,62.0,195.746279797558,-8397.778703653605,-66967.00960671328,-60383.27224659372
M,65.0,205.4291803915196,817.6269970234986,-43863.663337780774,-22961.966921046987
M,191.0,583.1907044773415,7479.818769515681,435.92078702432724,-63492.39533693662
F,15.0,64.73605492796595,-15436.636229279164,26925.19527374767,110204.74941895466
F,41.0,142.42373800206929,9672.11490792041,25235.945880466832,-40771.052501011465
F,373.0,1139.051390862021,4216.6311885247915,41776.38516382596,-36429.27722929823
M,95.0,294.6845024336469,-26899.224322630802,-28487.538215497112,32084.95858112347
M,623.0,1879.3046381464678,4492.501552725388,24996.163309614785,68380.72675868869
F,527.0,1601.197454299066,-23919.31700535269,20314.366580833284,-57573.42059736604
M,137.0,421.044642957716,11463.637660702188,6910.799662207874,-29497.411689164826
M,729.0,2197.4680363330135,-12277.949689545532,3434.2002982031167,3984.4231655059375
F,148.0,464.18522250421404,9217.154851875484,15395.997557328492,-119213.96794606534
M,192.0,586.1590926251467,-19941.65651653641,-22285.224766651172,-10036.777460462217
F,833.0,2518.9078337264777,-6381.934470688063,41017.31071911508,-21923.67735883189
M,591.0,1783.0652857529358,-10342.653670287995,3963.1394685588725,-47727.78673047777
M,225.0,684.6910727500887,-4573.960298497671,-36806.69118400304,62270.452182433335
M,67.0,211.25966424337224,4629.176507163591,-24646.6007862645,-111096.82208536942
F,191.0,593.0977345888625,-1800.1919041323183,-28434.743864391305,22928.216532146173
F,601.0,1822.9924509597631,2356.3013384619494,3149.192138825598,-80697.03346911202
M,686.0,2068.201275081393,18588.392210303857,34199.140335910626,81439.65095478471
M,335.0,1014.9730780638569,-7829.403284769878,17399.735698398865,33289.7508342034
F,822.0,2486.2660025383902,15994.673623686831,30049.85084240931,-44504.671817031456
M,426.0,1288.0925917598256,-107.8105691418346,7317.204855698407,-48461.71202413563
M,213.0,648.8235691254272,-9478.951406959666,-20404.62353108076,-74846.26057159445
F,470.0,1430.2959440507095,-11803.124766129862,13744.467916617472,-60455.11490114009
M,632.0,1906.0656713879139,-21653.34699467864,-54073.3876145615,65632.46388231854
M,178.0,543.9201462892802,-2255.9601041554843,-37726.94646913533,18236.203861519003
M,809.0,2437.540034598471,-742.2723319672432,-6491.7632688453705,-37829.70120175921
F,251.0,772.9386800609906,-788.1002964169552,12717.681486397743,-61553.46383193655
F,506.0,1538.2247343147778,6184.776243269293,20299.23191585022,9509.077156702297
F,574.0,1742.3068695732659,-11771.269652166573,-29489.281842833952,-88105.64783828698
M,803.0,2418.99354351919,2753.066969991924,-17311.535366505148,17491.132746158597
M,900.0,2709.6665768485104,-18700.235378005364,18031.459834008743,-66609.44501231378
F,129.0,407.32920685166954,10676.730971661606,24517.92509208667,-63165.66570804133
M,857.0,2580.6661548499433,1787.5983968286964,-6147.975497792639,5537.500476183598
F,580.0,1760.2637670650731,-3088.897483099425,76378.15811865046,41167.43549033185
M,624.0,1882.446518366071,-3843.6514413907917,-93328.6248131834,29110.803373535826
M,288.0,874.037649796601,-7245.145546089356,14178.183914796067,28165.001178290695
M,496.0,1497.841234864754,-3796.157374718104,34201.32160587576,-18295.868857124784
M,885.0,2665.1143255698576,-7335.341557118698,25103.638168900638,-676.9490113452599
F,989.0,2986.966516728631,-8658.682264128936,-27513.106150887194,79815.10916893203
M,558.0,1684.1486511383496,-1798.5621030795296,-1880.458817858395,71905.85726641427
M,766.0,2308.1768904488763,3770.1269309401637,-14201.627834039571,41548.03984871821
F,473.0,1439.2682849600951,5122.995926212913,-11028.12160973504,94715.6499781507
M,580.0,1749.9224044525574,7791.416321608587,40147.08799930785,-1144.8608142118344
F,551.0,1672.9945361459122,-25656.554463246448,28483.493248852643,114627.51314951591
F,528.0,1604.1176587196571,-4027.2960167812034,5692.0870190488,37654.24155301039
F,970.0,2930.2323782020558,1896.1246451117665,37352.87677440319,-626.1032941485217
F,37.0,130.90484746886872,-120.99082686388007,-11218.137607290493,75619.11029875604
F,227.0,701.3633961855016,10282.332887066565,43456.009389898434,-16512.07226056282
M,457.0,1381.156894115375,-11422.591384764597,-20124.700817759043,48294.734454969315
F,804.0,2431.7799444261245,-5108.7537193866065,34865.87582213837,26009.078983213436
F,659.0,1997.5022282875866,10374.572493822632,-35328.87683734833,-61417.769508259735
M,887.0,2671.1179845264596,12064.816162258543,13288.035428324461,-445.38569106140886
M,751.0,2262.9304674971627,3966.698414966382,27607.39882450091,62943.334460752485
M,566.0,1707.859616192863,-486.8503476755883,-81808.43154783774,-4027.8524665789914
M,642.0,1936.1696321746185,8859.404207669053,11769.438920856039,132526.36418180814
M,859.0,2587.2929498127774,7709.044505230742,-1805.6168114759557,88773.03368930299
F,849.0,2567.543293038542,6310.64216009726,11123.604119172434,-37266.94372543129
F,355.0,1085.5370645635262,-4911.754004443662,-395.9516472085374,1421.518365208432
M,833.0,2508.133616446841,-22313.131209200972,-55034.289733613834,-40617.425369314755
F,533.0,1619.0895606139093,-12797.411919001723,44510.0216796471,-34280.161856103274
F,348.0,1063.7886321614574,-14414.95263992434,-26905.613044498892,-8434.655548541325
M,902.0,2716.208621330449,4020.4452136448044,2316.602862003618,-124538.54181585147
F,812.0,2455.373021222579,20308.62612916252,10621.590330207819,963.6343244550726
F,280.0,860.1729678560496,11107.215528444825,-29403.07060293418,-8537.414303730058
M,626.0,1887.82108886274,17462.592167484217,-87824.64369862019,-84515.39555697197
M,554.0,1671.9508467048513,-9839.219390632885,17450.55379850578,25387.17580899418
M,145.0,444.96865188914154,-14242.567904712889,-29906.240356508613,6846.215143993311
F,809.0,2447.3305112565704,8239.950585446191,23043.605935236505,-60668.08621273059
M,103.0,319.3667578113931,200.35078790003823,-2547.4265178533024,-116051.4546194955
F,64.0,212.29829145875578,4465.397847726351,-26106.34493053473,36227.711737314916
M,599.0,1806.9072683352088,5363.219100794586,-9867.108367219209,-107229.51001887317
M,575.0,1734.5417760042692,20733.26531150663,-46025.08365955683,-10095.431894726562
F,10.0,49.82732169207742,16510.102328309596,24399.446188073354,56768.8808302582
F,43.0,149.335444265515,-5039.219028234524,-13886.764970427126,21515.177305017813
M,17.0,61.33277320150492,9524.474488061247,9388.704409243184,-8697.373714343157
M,226.0,687.5156176953744,9309.750367738918,27506.576289415356,76141.36628672313
F,912.0,2756.0093422882424,23792.88047909115,-3855.5358194377086,-22138.729320055867
F,854.0,2581.5423754240815,7487.63724323611,-21347.653743037023,37101.76665322223
F,14.0,62.21865617253979,3681.127442205733,619.975203624194,53352.19836488837
M,890.0,2680.056188785519,3209.5157903505137,2252.9038201535973,-48578.064757477274
M,534.0,1612.5679227311348,-2645.4696367545553,37645.56812377336,21970.120731047293
F,420.0,1280.3095393779206,-1353.3537237331484,37164.98355061242,107820.84449999525
M,515.0,1555.1499446107275,-11640.564820184109,1346.4165176489532,43190.525378239116
F,760.0,2300.4838797974653,5819.210239480773,30057.720159471,-36069.9458521649
M,879.0,2647.376108327421,-2518.723490811044,-53806.451520131086,44663.07912655432
M,513.0,1548.7193273865196,-4704.03500789095,-32990.71514378364,-15522.060390469209
M,824.0,2482.1153564984356,8068.279316928995,-23590.047277668313,-14340.031243225967
M,353.0,1069.0881584711246,-1114.1468417128544,-18320.658394507227,-38434.834052572885
M,406.0,1227.7113007142202,-2634.753855832486,14671.644213067606,-30444.298389543346
F,745.0,2254.824633591174,-212.9365727949521,-30243.274957504498,-61911.087824876566
M,300.0,910.1980794067133,9703.35525444566,-1426.1888264030517,-78945.16127263564
M,445.0,1345.0091153251365,1388.8986232650539,16204.39810804162,55773.867277162724
F,893.0,2699.085305836544,1610.6536008140306,15606.376101765723,43837.38494857412
M,602.0,1815.661101354383,-2465.000523638621,280.7898385297401,1120.6344683806344
F,831.0,2512.414538656751,-22619.01647250466,3842.4951342729396,16548.297405036596
M,352.0,1065.6184074940786,-11002.25658952962,-16907.851902666484,28401.934544342595
M,437.0,1321.3651009362807,-13444.053654448962,21227.057151371446,-22306.9613813928
F,187.0,580.9953539152613,-16704.08133226271,-5604.230910419222,-55117.96691905686
F,878.0,2654.055056014436,8728.20902550555,2245.72540185192,-98583.30904290064
M,594.0,1791.5375461876554,8661.201575315446,43440.691167744895,45210.5295103399
F,675.0,2045.2119102171882,4995.48352641205,-5138.682216903743,37439.20525786656
M,532.0,1605.7839460750774,7939.670400689252,-40916.74881604672,106662.9576829119
F,906.0,2737.9047014578864,4876.787298801527,5122.870763357593,-4870.285530992163
M,239.0,727.0899416888853,-22.208045724247818,30784.400286663757,-104668.0795782861
F,19.0,76.97371753700746,-1450.695757052136,-4082.0425348833314,-632.7597683124873
M,551.0,1663.4984592994742,9237.187139239872,53046.66311674258,-7554.093841539451
F,74.0,241.86561990709475,7254.319443903563,-58643.240410769824,-25888.988834968924
F,784.0,2371.849669556552,18258.619875730452,-54838.01659132047,19076.273094718123
M,448.0,1354.1360921019898,4962.010409080605,32044.524304963048,-38928.88736233046
M,826.0,2488.59581653111,-12543.174072132504,-6312.647327982816,6619.425931615501
F,394.0,1202.3629467337096,15456.341417020902,-2568.078200410191,-79479.3135515264
F,201.0,623.2941246122791,-12362.899071857191,-14337.870982557853,-67643.98215004496
M,440.0,1329.9973369176996,-8028.7037784992735,-16521.615594143645,68270.60722379526
F,679.0,2057.173405988156,14687.11952432661,16156.003198159917,3063.5124712367133
M,646.0,1948.1347739657447,13100.651419926166,-15170.915183228026,-37296.309322984205
M,927.0,2790.885639533699,11378.959566454769,-34440.521172212866,-89699.26965497473
F,486.0,1477.7234484081475,-16233.754793941338,20710.28098046463,-34025.541974087806
M,886.0,2667.580157209896,-8556.228048718167,-35657.634611045745,-87515.92495552968
F,697.0,2111.2989111163524,12080.373796046035,33531.04932017911,-63494.48212838594
M,829.0,2496.971891126316,9640.587427699515,5112.97466845619,-3345.8375687051434
F,39.0,137.15700032046925,765.7778951690111,19018.19357596123,60741.30601691726
M,29.0,96.71979522375355,-18710.157236329684,21624.803160164476,-34562.09884713175
F,891.0,2693.027624202322,8105.990019267611,14569.60013008828,-27465.71510903198
F,375.0,1144.7843819442369,4930.76634235349,24025.2092448321,14738.034926339496
M,383.0,1158.88538067884,-4307.226857232088,-92570.7256367775,-1803.1225708899024
M,220.0,669.6241587423805,-8735.380841854407,-2633.571037860645,64310.82476911981
F,313.0,959.0826261058719,7001.137648382653,-28066.386014658394,99343.08542772528
F,532.0,1616.0356618833553,7565.163819402744,5357.889859457701,-41783.36469331089
M,142.0,435.9054969089873,-8989.025653514534,-14577.328972173076,-42211.941843966604
F,300.0,920.1695171145432,1733.3494426533557,-4408.870994397867,51631.80697382096
F,310.0,949.7908231493236,9412.01904138019,-32858.45141768912,-48515.06626950144
F,101.0,323.2288526370749,4999.513326069102,-23644.199912971708,-78139.15915117467
F,136.0,427.8893119853316,15480.579126699718,-10789.046670923444,-24799.51488394029
F,391.0,1193.2603303621627,5793.978728153766,-10268.395330008147,90522.92333515479
F,1.0,22.460171180817607,-260.65445703518424,23825.538410780588,-74215.2726633304
M,524.0,1581.6180525169912,3351.8968088837187,14142.536133468402,22760.916417598208
M,490.0,1480.3738731772764,6127.981243199997,-19451.697790944578,-5239.358587333389
F,448.0,1363.2801557502214,-16964.00380848361,80943.8751041934,-68036.10475203361
F,326.0,998.1068447094951,-5406.169703917003,32311.237106204095,-86876.42561347429
F,140.0,439.9440719530808,-6548.842608343686,-71550.91041185027,-29788.215176859074
F,253.0,779.2438538216143,8905.067399174151,73494.33310242185,-33539.66913391261
M,139.0,426.9909163589446,7492.962494729871,14698.926541857669,-21243.018920690447
F,91.0,292.9072076284794,-11258.363810037663,-2693.0408648867797,32477.809220036692
M,725.0,2184.645550933267,19374.157077241154,26376.304826602947,-80054.16019422517
F,925.0,2794.742922821204,14995.756702297505,-52920.504366011366,-27435.47270095959
F,183.0,569.8143931288984,-24193.294196188803,-62563.80900480887,41696.8508919828
M,910.0,2740.2162009256112,9390.344503465602,-45464.07002206291,-73994.16312917479
F,309.0,946.6910764032104,-9963.118237645,46624.8852467651,5755.051813301065
M,988.0,2974.1970681518915,1253.4640128311287,-8772.824173782692,52126.364324601
M,265.0,805.0108134761856,9213.30692662187,-49970.12312550514,-12073.124530970332
M,682.0,2056.167050076752,12289.09544013784,-24832.849141023085,54795.41221389598
M,10.0,40.96502649896095,9896.699812673038,38504.07072562611,15093.994073410655
M,973.0,2929.0895341833475,12.944766940873965,-24177.22861250709,47060.026314595525
M,415.0,1254.8306160968523,619.687295556839,-11239.446787027964,24006.821306434613
F,997.0,3011.163195733675,-8565.867338881357,6169.574435372784,27048.22277525237
M,197.0,600.932721803435,-10135.720301844041,27995.646412373935,10063.339219551068
F,192.0,595.9181564537023,-1874.187395126422,-43904.00105760612,71397.91256053111
M,708.0,2134.064155271717,2938.684925962348,1814.4524263072103,6292.518874497867
M,153.0,468.6976866994863,1765.2560232771484,-3891.3932455779654,-10059.937699107984
F,312.0,955.6135398537558,-9238.870321014794,-23697.250356684173,18231.876016349597
F,986.0,2977.97835807669,-16917.586582017768,31183.813025619937,-56969.73947461283
F,622.0,1886.2074732274523,-13051.459595942208,21710.44133967905,631.6170342928928
F,761.0,2302.709497797438,-22541.51621037861,9778.333871644323,-44863.12218645349
M,121.0,373.133163676035,-6905.787138777611,15187.330496429433,52613.333922052596
M,212.0,646.6095525672715,-10719.65324769718,1231.6959727718836,-65345.323969939775
F,777.0,2350.7924093871284,17563.244234024452,-57347.47816765513,34861.8470714714
M,597.0,1800.9355268251516,-7561.679579104445,14572.216316846876,17733.91671385811
M,368.0,1113.889659174972,6567.232367106901,-26120.089302423778,-20110.653862716114
M,846.0,2547.9116403428025,-9648.748282222099,-21006.973961667085,10020.704685176068
F,895.0,2705.1748345185697,691.5319538953629,3234.581579721953,-63755.81155397074
M,376.0,1138.087438167643,-1464.243733319717,22747.71603601702,52532.184576817555
F,115.0,365.5871480680358,11241.234838711185,28845.413814932108,110009.63010021283
F,902.0,2726.236686682858,-4139.2725570792945,-20739.95976859505,32480.790370326256
M,709.0,2136.9239468276373,-5503.185066191069,20459.111649374714,85972.12950056636
F,689.0,2086.8242536517555,3008.461119159733,-37684.730543831516,-3792.499090862615
F,146.0,458.3641135363986,-1459.4978791860556,-4803.179166141224,-7799.260524956923
M,531.0,1602.8281024632606,1419.024017612599,14922.298754609812,-15334.753254904734
F,992.0,2996.334370870455,-8502.22912488426,45329.744190216894,866.0520351529046
F,347.0,1061.0154082852737,2200.786469250357,-53385.7530172599,-71809.9195430195
F,71.0,232.87912411015492,-12963.437682908383,-25093.852093756672,-11330.531732359077
M,698.0,2103.7520440882035,-3405.034005940103,-3821.9914842904677,46820.88316079928
M,469.0,1416.6017657942743,-5574.61257069954,-17325.960957484243,48083.03869327651
M,802.0,2415.501646799812,6960.915091903079,52254.82962403632,63052.00648829531
M,526.0,1587.81582397706,13322.97843057936,-56333.079275877215,-27002.586419024556
F,918.0,2774.330275090087,5286.661433806067,-26288.86100701839,-40195.48190166799
F,369.0,1126.9763715946078,17677.890958465356,20051.695311132244,-40471.237734679395
F,467.0,1420.976399026439,-1657.8309971807598,33938.6702871294,-4883.993695537237
F,592.0,1795.8615039030788,-15749.774978756457,-31886.694003059154,5542.622120341413
F,427.0,1300.9187977496472,-8049.574301637645,463.3577745776309,-40776.50969448942
M,152.0,466.2054579492773,-8142.8531201393425,-11061.737774625331,62521.50651831976
M,838.0,2524.2018534813897,3536.7513841024447,-28262.74528267679,-6549.20653755096
F,358.0,1094.0093636666543,2108.3405960451796,74494.78157661205,-101694.5458408771
M,504.0,1522.4388458703506,1566.8106892129956,17799.645759642146,-111838.48628335209
F,789.0,2386.5717528077894,-11899.248890851817,-48083.42007190988,64366.43128467001
F,808.0,2443.661406103359,-2902.818497668636,-50602.68769072532,-11164.42801214142
M,842.0,2535.374517861705,-5557.519031294856,7641.071920766878,-16370.16689619981
M,491.0,1482.7351786286367,558.1382608826368,-5766.211107306958,76628.59319459794
M,960.0,2890.0135269147245,323.1707683159754,-20682.78599392743,-3735.3421871634546
F,301.0,922.6839877436121,8881.886796874142,37322.700837742974,-2275.7091093720683
F,463.0,1408.5277184642182,-5233.151638535692,2431.663621070467,9035.344400669826
F,769.0,2327.286481332665,1652.366886344418,1426.5574917599367,-45019.75704050885
F,461.0,1403.1267214346412,-3547.6005718853958,16506.052391067686,19736.815580427443
F,593.0,1798.9717227791662,-13327.395662013987,-16348.679006903354,42170.86587065976
F,587.0,1780.8632384377486,-10298.05275346724,-15276.409452660842,-24728.56664046284
F,779.0,2356.886971045894,-2301.636017135332,6036.818290419699,-65772.14597832803
F,971.0,2932.7617947345493,-2012.819393356981,-5622.317499749173,3607.879908013184
F,539.0,1637.2814249315356,-10250.32032397342,6680.376478409436,-69419.99396007102
F,107.0,340.9072832252349,11884.597032526413,-22371.378162094916,47477.63931372549
M,986.0,2968.08036267918,1469.1729862412542,1739.575947389417,-32043.97694751613
F,866.0,2617.5128311356693,2028.9011579973826,-37203.67512098169,79234.40745950452
M,130.0,400.14113232113846,-5311.0147960482345,-15597.495539899599,37367.096910243534
M,759.0,2287.3404732048757,-4947.6600288551645,-10482.988887682297,-34412.6110972897
M,59.0,186.9264317485181,8086.500937815574,34582.59687175844,24768.19035868132
M,898.0,2703.7097523345046,5680.708619130852,-25717.744267439688,32018.151617890355
M,487.0,1471.2340804076684,-1451.919558817354,40076.156635831045,-71342.24676646708
M,748.0,2254.13661177489,-5937.101258974734,-3576.7091169786413,35483.76125063582
F,604.0,1832.0168438456144,-13185.409093314121,3908.7907309668167,-63944.581177939
F,749.0,2267.0025842619275,-2352.6505669194426,-23174.30855588589,57611.85263705876
F,194.0,602.1041169200546,4981.33354306211,-23915.38241438827,39695.288688139524
M,832.0,2506.0593230715876,-10182.252417817652,15933.232871416567,-101854.80330514352
M,39.0,127.56835660072244,3166.813538120145,22846.359497496735,6098.630722703169
M,344.0,1042.195876127106,16088.539469545165,-33329.6803813035,-97031.60826606864
M,475.0,1434.8658648767,-8580.464030250314,48405.4208603685,-61612.49458719721
F,142.0,446.3015495971147,12589.479519373874,-25168.131119749905,12717.186540819528
F,245.0,754.817180745581,-3717.51856672225,5939.9766250422645,17332.435771811288
F,438.0,1333.8619231269854,1285.1112143599944,-29597.618893671886,18661.13847481265
F,17.0,70.59178661584754,3971.28745644719,1640.4795177043343,-69219.9963665078
F,500.0,1520.0233839237144,-5203.260341387978,-36990.162993436636,-62559.11317047137
M,428.0,1293.845418118898,4858.770327841076,4199.131662994362,24645.47469145245
F,919.0,2777.2673281254743,10487.507052647376,34774.84493215302,15093.105864510742
M,340.0,1030.5500725073146,-9777.787906952033,27000.053309518513,-9816.690772845363
M,719.0,2167.6842759548326,21177.902811911452,-35551.34680775093,50247.045495106155
F,269.0,827.152215395924,-15788.502071512201,47783.95499618822,-1000.1165714663227
F,366.0,1118.0547188766955,7558.251676833481,13839.794517056722,34151.76073120542
F,852.0,2576.1675291444885,20431.14508935719,-67900.67610659674,-3708.2343378960463
M,647.0,1951.4820584181534,-16131.31483870943,-30708.01495712472,119947.06255880985
M,170.0,519.9775188815178,-452.63140971409535,-19076.918050118806,-26778.641228742283
F,738.0,2233.735532610382,-1901.6780903203924,-12962.21304155934,-40056.267741100695
M,18.0,64.57403229526655,9862.51285081065,-22587.37342272961,139730.21014837097
M,888.0,2673.880300050789,7229.334804899513,5169.465091416859,45973.285154459794
M,92.0,286.12052400114777,16099.80809198327,203.2019078296344,11470.716926263112
M,319.0,967.0137809258549,-2194.679198447535,33165.823203857006,28223.830077590046
M,380.0,1150.400622189991,-586.2802996311084,12176.297773528635,-49474.35755270036
M,72.0,225.73613015259264,623.778629203823,-25954.142491823834,-85629.64246769274
M,3.0,18.70419641543151,-4880.442423588397,-308.073385096264,-103614.67552614339
M,159.0,486.8978372304085,1863.5612625812648,-11858.198142972538,-4510.05691949023
F,839.0,2536.8687436412733,5903.049463113574,7661.1478598002095,-61661.247469728056
M,925.0,2785.2885610830263,16712.125537340522,-6644.756732310668,-84030.18013326132
F,790.0,2390.330637808055,10211.352000024117,-26303.665168347037,-54796.69316587894
